66,12,1087.45,501.11,83.66,110.00,0.89,-1,-1,-1
66,25,972.70,471.89,40.23,101.11,0.72,-1,-1,-1
66,17,1249.49,459.93,51.73,157.94,0.61,-1,-1,-1
67,1,1258.91,452.08,114.48,240.87,0.91,-1,-1,-1
67,2,792.90,460.44,44.87,141.97,0.89,-1,-1,-1
67,3,849.84,458.24,45.33,139.23,0.89,-1,-1,-1
67,4,1202.39,454.16,73.94,179.14,0.90,-1,-1,-1
67,5,547.33,456.69,58.74,154.40,0.89,-1,-1,-1
67,6,1490.97,442.29,92.18,253.90,0.90,-1,-1,-1
67,7,669.83,468.40,28.46,79.89,0.85,-1,-1,-1
67,8,899.49,489.33,55.55,99.07,0.43,-1,-1,-1
67,10,927.65,475.39,39.35,94.84,0.79,-1,-1,-1
67,18,727.50,471.90,33.94,82.43,0.81,-1,-1,-1
67,23,593.42,483.70,32.22,72.99,0.46,-1,-1,-1
67,24,1740.50,519.10,164.33,178.68,0.89,-1,-1,-1
67,12,1088.14,501.17,82.89,109.60,0.90,-1,-1,-1
67,25,972.12,472.11,40.44,102.78,0.73,-1,-1,-1
67,17,1248.49,460.05,53.23,157.53,0.65,-1,-1,-1
68,1,1265.79,450.73,108.87,243.09,0.92,-1,-1,-1
68,2,794.07,460.00,43.76,142.28,0.89,-1,-1,-1
68,3,851.01,458.35,44.76,139.14,0.89,-1,-1,-1
68,4,1201.70,453.75,75.28,179.95,0.90,-1,-1,-1
68,5,547.61,456.24,59.30,157.40,0.88,-1,-1,-1
68,6,1469.98,444.61,109.15,251.59,0.90,-1,-1,-1
68,7,668.95,468.05,28.42,80.61,0.86,-1,-1,-1
68,8,898.98,486.83,57.21,101.51,0.75,-1,-1,-1
68,10,924.73,476.69,41.06,93.35,0.70,-1,-1,-1
68,18,727.82,471.67,32.92,83.24,0.84,-1,-1,-1
68,23,591.54,484.76,34.05,68.61,0.29,-1,-1,-1
68,24,1740.03,519.47,162.76,177.93,0.81,-1,-1,-1
68,12,1090.04,500.53,80.80,110.33,0.87,-1,-1,-1
68,25,971.82,471.41,41.55,107.50,0.53,-1,-1,-1
68,17,1249.71,460.31,50.26,151.11,0.15,-1,-1,-1
69,1,1275.60,449.78,100.35,243.45,0.91,-1,-1,-1
69,2,796.44,459.13,41.53,143.74,0.90,-1,-1,-1
69,3,852.90,458.36,44.55,139.55,0.89,-1,-1,-1
69,4,1202.07,454.02,74.01,179.36,0.91,-1,-1,-1
69,5,547.84,455.81,59.06,158.07,0.88,-1,-1,-1
69,6,1453.64,448.20,122.58,246.24,0.89,-1,-1,-1
69,7,668.80,467.44,27.95,81.77,0.86,-1,-1,-1
69,8,898.07,490.05,53.42,98.02,0.84,-1,-1,-1
69,10,923.39,476.71,40.82,96.34,0.75,-1,-1,-1
69,18,728.11,471.76,32.53,82.66,0.83,-1,-1,-1
69,23,591.67,485.37,35.60,63.69,0.24,-1,-1,-1
69,24,1738.20,520.04,163.95,177.22,0.81,-1,-1,-1
69,12,1090.48,500.71,80.00,110.16,0.90,-1,-1,-1
69,25,972.39,470.91,40.91,108.98,0.49,-1,-1,-1
69,17,1245.82,460.38,53.63,151.85,0.45,-1,-1,-1
69,9,1285.89,462.97,57.14,162.61,0.69,-1,-1,-1
70,1,1289.80,447.66,91.60,246.22,0.90,-1,-1,-1
70,2,799.70,458.58,39.78,144.73,0.88,-1,-1,-1
70,3,852.80,458.58,46.27,139.71,0.89,-1,-1,-1
70,4,1202.42,453.69,74.37,179.57,0.91,-1,-1,-1
70,5,548.91,455.19,58.06,156.98,0.89,-1,-1,-1
70,6,1438.26,449.13,136.51,246.05,0.90,-1,-1,-1
70,7,668.90,467.20,28.21,81.77,0.86,-1,-1,-1
70,8,897.87,492.02,52.82,95.73,0.83,-1,-1,-1
70,10,922.19,476.93,41.60,97.45,0.75,-1,-1,-1
70,18,727.91,471.80,32.39,83.33,0.83,-1,-1,-1
70,23,592.53,485.59,34.89,61.44,0.31,-1,-1,-1
70,24,1737.72,520.03,164.41,177.66,0.80,-1,-1,-1
70,12,1089.91,500.78,80.61,110.10,0.88,-1,-1,-1
70,25,972.23,470.99,39.68,105.52,0.46,-1,-1,-1
70,17,1246.80,459.96,53.07,154.38,0.44,-1,-1,-1
70,9,1285.62,461.18,56.66,164.08,0.81,-1,-1,-1
71,1,1301.17,446.66,89.89,248.33,0.91,-1,-1,-1
71,2,790.67,458.14,49.29,145.55,0.87,-1,-1,-1
71,3,854.46,458.66,45.15,140.21,0.89,-1,-1,-1
71,4,1202.10,453.13,72.71,180.09,0.89,-1,-1,-1
71,5,549.68,454.96,58.11,157.41,0.90,-1,-1,-1
71,6,1426.42,448.57,147.15,246.01,0.91,-1,-1,-1
71,7,668.90,467.11,27.87,82.21,0.87,-1,-1,-1
71,8,897.77,492.75,50.81,94.87,0.86,-1,-1,-1
71,10,921.74,476.33,41.00,96.10,0.76,-1,-1,-1
71,18,728.69,471.59,31.45,83.59,0.83,-1,-1,-1
71,23,592.62,485.66,34.60,60.22,0.35,-1,-1,-1
71,24,1738.39,520.01,162.80,178.30,0.77,-1,-1,-1
71,12,1089.21,500.59,82.63,110.97,0.87,-1,-1,-1
71,25,973.09,470.32,39.25,105.12,0.45,-1,-1,-1
71,17,1243.60,456.01,56.40,162.47,0.43,-1,-1,-1
71,9,1284.17,461.26,56.51,163.23,0.83,-1,-1,-1
72,1,1310.43,446.94,89.35,247.97,0.90,-1,-1,-1
72,2,798.96,458.20,44.16,145.39,0.85,-1,-1,-1
72,3,855.49,458.90,44.71,140.38,0.88,-1,-1,-1
72,4,1202.45,452.90,72.05,180.26,0.90,-1,-1,-1
72,5,550.85,454.88,57.68,158.43,0.90,-1,-1,-1
72,6,1416.09,449.44,153.09,245.33,0.92,-1,-1,-1
72,7,669.16,467.74,27.96,81.47,0.87,-1,-1,-1
72,8,897.76,493.45,50.07,93.66,0.87,-1,-1,-1
72,10,921.63,476.08,39.87,95.56,0.75,-1,-1,-1
72,18,729.01,471.50,31.10,83.68,0.85,-1,-1,-1
72,23,593.36,485.68,34.49,57.51,0.26,-1,-1,-1
72,24,1739.53,519.71,163.99,177.43,0.85,-1,-1,-1
72,12,1088.95,500.72,83.38,111.28,0.84,-1,-1,-1
72,25,973.86,470.78,38.17,103.53,0.39,-1,-1,-1
72,17,1241.55,457.79,58.50,161.12,0.62,-1,-1,-1
72,9,1283.63,461.48,57.38,162.89,0.88,-1,-1,-1
73,1,1317.72,446.67,91.50,252.23,0.92,-1,-1,-1
73,2,804.58,458.24,41.73,145.32,0.87,-1,-1,-1
73,3,858.14,458.56,43.65,140.45,0.89,-1,-1,-1
73,4,1203.14,453.08,70.90,179.44,0.91,-1,-1,-1
73,5,553.32,454.42,55.28,157.47,0.89,-1,-1,-1
73,6,1402.29,449.14,162.12,246.24,0.91,-1,-1,-1
73,7,669.55,467.32,28.22,82.08,0.84,-1,-1,-1
73,8,898.74,493.28,50.73,94.12,0.84,-1,-1,-1
73,10,921.26,476.00,41.22,95.80,0.65,-1,-1,-1
73,18,729.18,471.70,30.98,83.27,0.84,-1,-1,-1
73,23,594.59,485.46,34.90,59.36,0.28,-1,-1,-1
73,24,1740.08,519.65,164.43,178.02,0.89,-1,-1,-1
73,12,1090.72,501.25,81.01,110.07,0.87,-1,-1,-1
73,25,973.25,470.75,39.67,106.66,0.64,-1,-1,-1
73,17,1244.78,458.99,55.83,157.89,0.27,-1,-1,-1
73,9,1283.07,463.17,58.61,160.99,0.88,-1,-1,-1
74,1,1320.09,447.91,92.31,254.68,0.91,-1,-1,-1
74,2,806.95,457.14,41.76,146.18,0.88,-1,-1,-1
74,3,859.01,457.52,45.07,141.37,0.89,-1,-1,-1
74,4,1202.91,452.92,71.35,180.02,0.90,-1,-1,-1
74,5,555.72,454.68,53.90,157.53,0.91,-1,-1,-1
74,6,1397.01,449.24,157.19,243.71,0.91,-1,-1,-1
74,7,669.63,467.82,28.31,81.42,0.86,-1,-1,-1
74,8,899.04,493.20,50.99,93.85,0.81,-1,-1,-1
74,10,921.52,475.06,41.71,100.34,0.70,-1,-1,-1
74,18,728.72,471.77,31.85,83.56,0.85,-1,-1,-1
74,24,1740.23,519.16,166.39,179.60,0.89,-1,-1,-1
74,12,1091.33,501.44,80.08,109.60,0.80,-1,-1,-1
74,25,973.43,471.65,39.30,107.32,0.75,-1,-1,-1
74,9,1284.12,464.48,59.08,159.82,0.88,-1,-1,-1
75,1,1321.95,448.84,94.01,255.56,0.93,-1,-1,-1
75,2,808.15,456.95,43.58,146.93,0.89,-1,-1,-1
75,3,861.00,457.36,44.70,142.15,0.89,-1,-1,-1
75,4,1202.75,452.87,71.52,180.67,0.88,-1,-1,-1
75,5,556.49,454.79,58.85,160.19,0.89,-1,-1,-1
75,6,1398.94,449.94,140.94,238.95,0.90,-1,-1,-1
75,7,669.60,467.79,28.35,81.16,0.86,-1,-1,-1
75,8,899.08,492.94,51.10,94.21,0.81,-1,-1,-1
75,10,922.03,475.59,41.01,101.59,0.65,-1,-1,-1
75,18,728.49,471.80,32.17,83.67,0.85,-1,-1,-1
75,24,1740.19,518.74,165.35,179.98,0.90,-1,-1,-1
75,12,1091.03,501.28,79.74,109.87,0.86,-1,-1,-1
75,25,972.96,471.31,40.07,108.89,0.76,-1,-1,-1
75,9,1284.89,464.96,59.26,159.38,0.83,-1,-1,-1
76,1,1322.83,449.44,105.82,255.61,0.93,-1,-1,-1
76,2,809.41,456.88,46.01,147.65,0.90,-1,-1,-1
76,3,862.11,457.29,44.56,141.99,0.90,-1,-1,-1
76,4,1202.68,453.75,70.68,179.57,0.89,-1,-1,-1
76,5,557.81,455.49,60.18,161.18,0.89,-1,-1,-1
76,6,1405.04,448.85,116.08,237.21,0.89,-1,-1,-1
76,7,669.33,468.44,28.14,80.62,0.86,-1,-1,-1
76,8,898.62,493.28,49.35,93.46,0.85,-1,-1,-1
76,10,921.34,476.23,39.83,96.33,0.64,-1,-1,-1
76,18,728.36,472.02,32.30,83.26,0.85,-1,-1,-1
76,24,1739.26,519.26,164.94,179.47,0.88,-1,-1,-1
76,12,1091.33,501.23,79.62,109.53,0.70,-1,-1,-1
76,25,972.75,471.63,39.46,107.22,0.56,-1,-1,-1
76,9,1286.48,464.02,59.33,161.03,0.87,-1,-1,-1
77,1,1323.89,449.93,117.83,256.69,0.93,-1,-1,-1
77,2,810.16,457.54,47.80,147.47,0.91,-1,-1,-1
77,3,863.25,457.06,43.62,142.37,0.90,-1,-1,-1
77,4,1201.66,453.66,71.25,179.60,0.89,-1,-1,-1
77,5,559.25,456.43,62.88,161.54,0.89,-1,-1,-1
77,6,1403.37,448.02,95.06,237.97,0.85,-1,-1,-1
77,7,668.89,468.02,28.28,80.86,0.86,-1,-1,-1
77,8,897.42,493.20,49.61,93.18,0.72,-1,-1,-1
77,10,920.09,477.62,41.18,97.85,0.70,-1,-1,-1
77,18,728.63,472.12,31.46,83.11,0.86,-1,-1,-1
77,24,1738.80,519.71,162.99,178.61,0.86,-1,-1,-1
77,12,1092.67,501.00,76.89,109.41,0.78,-1,-1,-1
77,25,972.11,471.55,40.13,106.55,0.70,-1,-1,-1
77,9,1286.07,463.46,60.25,161.65,0.86,-1,-1,-1
78,1,1323.89,450.96,127.27,253.93,0.89,-1,-1,-1
78,2,811.85,458.91,50.25,146.04,0.90,-1,-1,-1
78,3,864.21,457.64,45.08,141.60,0.90,-1,-1,-1
78,4,1201.41,454.71,73.26,178.70,0.90,-1,-1,-1
78,5,559.70,457.03,65.66,161.19,0.89,-1,-1,-1
78,6,1400.59,446.76,84.06,244.54,0.84,-1,-1,-1
78,7,668.87,467.87,28.33,80.95,0.86,-1,-1,-1
78,8,897.12,492.93,49.73,93.53,0.81,-1,-1,-1
78,10,919.78,476.33,40.80,95.28,0.48,-1,-1,-1
78,18,728.88,471.94,31.14,83.49,0.85,-1,-1,-1
78,24,1738.74,519.34,160.48,178.72,0.86,-1,-1,-1
78,12,1092.39,501.34,77.69,109.35,0.89,-1,-1,-1
78,25,972.45,471.73,39.49,103.57,0.70,-1,-1,-1
78,9,1286.47,463.20,60.61,162.33,0.85,-1,-1,-1
79,1,1327.18,452.93,132.74,255.72,0.93,-1,-1,-1
79,2,813.83,459.89,51.18,145.04,0.91,-1,-1,-1
79,3,864.59,457.20,46.50,142.20,0.90,-1,-1,-1
79,4,1201.40,460.93,74.01,172.55,0.89,-1,-1,-1
79,5,559.25,457.49,68.02,161.48,0.90,-1,-1,-1
79,6,1389.26,444.98,80.77,245.25,0.85,-1,-1,-1
79,7,669.15,468.26,28.13,80.54,0.86,-1,-1,-1
79,8,895.74,492.83,51.57,92.77,0.82,-1,-1,-1
79,10,917.98,475.61,42.42,94.29,0.67,-1,-1,-1
79,18,728.14,472.09,31.93,83.64,0.85,-1,-1,-1
79,24,1739.71,519.65,161.34,178.32,0.89,-1,-1,-1
79,12,1092.80,501.25,77.10,108.89,0.74,-1,-1,-1
79,25,972.65,472.03,38.34,102.44,0.71,-1,-1,-1
79,9,1286.69,462.44,60.74,163.03,0.89,-1,-1,-1
80,1,1329.61,452.56,135.29,260.14,0.93,-1,-1,-1
80,2,814.97,460.47,50.65,145.11,0.91,-1,-1,-1
80,3,864.23,456.36,48.80,143.75,0.91,-1,-1,-1
80,4,1200.95,459.43,71.63,173.85,0.88,-1,-1,-1
80,5,559.87,458.31,66.75,160.68,0.89,-1,-1,-1
80,6,1379.63,448.98,87.10,238.85,0.84,-1,-1,-1
80,7,669.24,468.40,28.50,80.38,0.86,-1,-1,-1
80,8,896.97,492.79,51.38,90.71,0.75,-1,-1,-1
80,10,917.74,479.83,44.78,96.62,0.68,-1,-1,-1
80,18,728.28,471.92,32.23,83.25,0.84,-1,-1,-1
80,24,1739.15,519.78,163.46,178.63,0.89,-1,-1,-1
80,12,1093.38,501.21,76.88,108.72,0.67,-1,-1,-1
80,25,972.70,471.91,38.83,104.74,0.62,-1,-1,-1
80,9,1286.29,462.82,61.67,161.96,0.89,-1,-1,-1
81,1,1353.13,456.15,116.01,245.21,0.66,-1,-1,-1
81,2,815.30,460.23,50.41,146.02,0.91,-1,-1,-1
81,3,864.88,456.04,49.68,143.88,0.90,-1,-1,-1
81,4,1200.74,460.64,70.70,172.55,0.88,-1,-1,-1
81,5,561.78,458.39,62.67,160.35,0.90,-1,-1,-1
81,6,1347.28,450.05,115.64,255.56,0.92,-1,-1,-1
81,7,669.00,468.00,28.42,80.77,0.87,-1,-1,-1
81,8,896.52,492.99,51.31,91.29,0.77,-1,-1,-1
81,10,917.62,482.26,45.68,97.04,0.35,-1,-1,-1
81,18,728.29,472.08,32.34,83.10,0.84,-1,-1,-1
81,24,1739.78,520.01,164.27,178.08,0.89,-1,-1,-1
81,12,1093.08,500.96,76.82,109.10,0.61,-1,-1,-1
81,25,972.67,472.30,39.01,105.14,0.77,-1,-1,-1
81,9,1286.52,463.18,62.02,161.10,0.89,-1,-1,-1
82,1,1348.25,450.73,123.83,260.20,0.92,-1,-1,-1
82,2,816.75,460.80,49.41,145.48,0.92,-1,-1,-1
82,3,867.77,456.60,50.88,143.03,0.90,-1,-1,-1
82,4,1200.72,463.11,71.25,169.83,0.88,-1,-1,-1
82,5,565.90,458.64,58.34,158.88,0.90,-1,-1,-1
82,6,1342.00,448.93,106.15,229.59,0.28,-1,-1,-1
82,7,669.19,468.08,28.61,80.47,0.87,-1,-1,-1
82,10,910.24,485.18,51.25,96.75,0.71,-1,-1,-1
82,18,728.79,472.14,32.38,82.59,0.83,-1,-1,-1
82,24,1740.06,519.89,164.58,178.54,0.90,-1,-1,-1
82,12,1093.46,501.10,76.81,108.80,0.79,-1,-1,-1
82,25,972.26,472.01,39.97,104.40,0.63,-1,-1,-1
82,9,1285.76,463.54,63.92,160.77,0.89,-1,-1,-1
83,1,1354.12,452.10,118.22,260.47,0.91,-1,-1,-1
83,2,818.57,461.01,48.12,145.26,0.91,-1,-1,-1
83,3,870.15,457.26,53.08,142.70,0.89,-1,-1,-1
83,4,1200.27,462.65,70.56,170.19,0.88,-1,-1,-1
83,5,567.82,458.50,57.18,159.20,0.91,-1,-1,-1
83,6,1326.84,448.68,117.39,224.39,0.85,-1,-1,-1
83,7,669.25,468.10,28.23,80.36,0.87,-1,-1,-1
83,18,729.42,471.94,31.51,82.41,0.83,-1,-1,-1
83,24,1740.16,520.51,164.69,178.06,0.90,-1,-1,-1
83,12,1093.58,500.93,76.81,109.14,0.45,-1,-1,-1
83,25,972.54,471.67,39.45,103.66,0.70,-1,-1,-1
83,9,1285.02,463.24,64.63,161.10,0.87,-1,-1,-1
83,8,900.59,491.20,48.13,88.98,0.74,-1,-1,-1
84,1,1371.85,451.77,106.44,262.29,0.87,-1,-1,-1
84,2,820.53,458.86,46.71,146.97,0.90,-1,-1,-1
84,3,872.32,457.75,53.91,142.12,0.90,-1,-1,-1
84,4,1200.10,460.01,71.19,173.04,0.89,-1,-1,-1
84,5,569.34,458.23,57.22,158.88,0.92,-1,-1,-1
84,6,1313.61,449.74,124.84,223.53,0.89,-1,-1,-1
84,7,669.26,468.35,28.53,80.32,0.87,-1,-1,-1
84,18,729.63,472.32,31.18,81.45,0.82,-1,-1,-1
84,24,1740.19,520.31,164.73,177.88,0.90,-1,-1,-1
84,12,1094.50,501.10,75.93,108.82,0.80,-1,-1,-1
84,25,972.19,472.23,40.14,103.84,0.77,-1,-1,-1
84,9,1285.16,464.02,64.89,160.79,0.86,-1,-1,-1
84,8,903.38,490.56,45.55,87.15,0.74,-1,-1,-1
85,1,1385.58,450.30,96.30,264.26,0.88,-1,-1,-1
85,2,821.55,458.27,46.18,147.16,0.90,-1,-1,-1
85,3,873.44,457.92,56.82,141.89,0.91,-1,-1,-1
85,4,1199.92,458.99,71.43,174.12,0.89,-1,-1,-1
85,5,570.65,458.33,57.25,159.63,0.92,-1,-1,-1
85,6,1304.29,450.57,126.04,223.28,0.88,-1,-1,-1
85,7,668.93,467.98,28.42,80.75,0.87,-1,-1,-1
85,18,727.80,472.23,31.95,82.88,0.84,-1,-1,-1
85,24,1739.17,519.98,164.74,177.59,0.90,-1,-1,-1
85,12,1092.03,501.38,78.30,108.70,0.81,-1,-1,-1
85,25,971.05,471.98,42.17,106.58,0.77,-1,-1,-1
85,9,1284.20,462.75,66.74,162.00,0.69,-1,-1,-1
85,8,907.45,489.65,47.45,91.05,0.74,-1,-1,-1
86,1,1399.55,449.09,85.18,265.63,0.87,-1,-1,-1
86,2,821.85,457.82,45.98,147.67,0.91,-1,-1,-1
86,3,873.81,458.21,57.93,142.26,0.92,-1,-1,-1
86,4,1198.97,456.15,72.41,177.22,0.91,-1,-1,-1
86,5,571.28,457.71,56.82,160.81,0.91,-1,-1,-1
86,6,1297.20,452.45,136.34,222.36,0.89,-1,-1,-1
86,7,668.11,467.40,28.16,81.37,0.87,-1,-1,-1
86,18,727.54,472.42,32.24,82.53,0.83,-1,-1,-1
86,24,1737.91,519.65,164.74,177.72,0.84,-1,-1,-1
86,12,1091.09,501.05,79.18,109.11,0.86,-1,-1,-1
86,25,970.17,471.67,42.94,110.71,0.79,-1,-1,-1
86,9,1282.52,462.27,67.43,162.91,0.84,-1,-1,-1
86,8,909.72,488.01,49.01,94.67,0.75,-1,-1,-1
87,1,1406.04,448.17,87.20,268.30,0.88,-1,-1,-1
87,2,823.90,457.43,45.02,148.30,0.89,-1,-1,-1
87,3,874.98,458.31,58.33,142.38,0.92,-1,-1,-1
87,4,1198.36,454.61,72.78,179.27,0.91,-1,-1,-1
87,5,573.01,456.79,56.22,161.69,0.91,-1,-1,-1
87,6,1294.36,455.60,141.52,220.27,0.89,-1,-1,-1
87,7,668.24,467.40,28.28,81.15,0.87,-1,-1,-1
87,18,727.65,472.26,33.24,82.84,0.84,-1,-1,-1
87,24,1738.48,519.48,164.74,177.76,0.89,-1,-1,-1
87,12,1090.04,500.45,80.41,109.70,0.87,-1,-1,-1
87,25,971.35,471.53,42.35,107.88,0.83,-1,-1,-1
87,9,1282.05,463.18,70.31,163.25,0.46,-1,-1,-1
87,8,909.86,488.92,50.49,93.85,0.73,-1,-1,-1
88,1,1412.77,446.72,89.69,270.38,0.87,-1,-1,-1
88,2,825.57,456.39,45.56,149.41,0.89,-1,-1,-1
88,3,876.32,458.11,57.58,143.32,0.92,-1,-1,-1
88,4,1197.75,453.15,72.92,180.48,0.91,-1,-1,-1
88,5,573.42,456.21,59.61,162.45,0.90,-1,-1,-1
88,6,1294.15,458.11,133.67,220.02,0.87,-1,-1,-1
88,7,668.34,467.39,28.77,81.51,0.86,-1,-1,-1
88,18,728.63,472.41,31.86,81.62,0.81,-1,-1,-1
88,24,1740.55,519.20,161.17,178.01,0.88,-1,-1,-1
88,12,1090.59,500.23,79.99,109.93,0.58,-1,-1,-1
88,25,971.87,470.14,42.99,108.97,0.72,-1,-1,-1
88,9,1281.94,463.75,68.79,160.70,0.82,-1,-1,-1
88,8,909.93,488.18,51.06,96.18,0.72,-1,-1,-1
89,1,1418.54,445.78,94.29,271.57,0.90,-1,-1,-1
89,2,827.88,455.35,43.97,150.72,0.89,-1,-1,-1
89,3,877.62,457.83,56.37,144.13,0.92,-1,-1,-1
89,4,1197.50,452.41,72.96,180.94,0.92,-1,-1,-1
89,5,575.04,456.44,60.84,161.85,0.91,-1,-1,-1
89,6,1293.40,458.36,124.44,219.55,0.89,-1,-1,-1
89,7,668.99,467.40,28.73,81.65,0.86,-1,-1,-1
89,18,728.51,472.26,32.21,81.61,0.83,-1,-1,-1
89,24,1740.42,519.14,159.81,177.67,0.88,-1,-1,-1
89,12,1091.21,500.17,79.81,110.47,0.47,-1,-1,-1
89,25,972.03,470.08,42.34,109.37,0.76,-1,-1,-1
89,9,1281.43,461.53,70.80,194.25,0.82,-1,-1,-1
89,8,909.42,486.17,50.39,100.57,0.70,-1,-1,-1
90,1,1422.22,445.63,104.93,270.85,0.92,-1,-1,-1
90,2,830.04,455.85,43.37,150.31,0.88,-1,-1,-1
90,3,878.50,457.05,55.88,145.75,0.92,-1,-1,-1
90,4,1197.85,451.69,72.08,181.53,0.92,-1,-1,-1
90,5,577.16,456.10,61.76,162.94,0.90,-1,-1,-1
90,6,1290.42,457.28,111.31,218.97,0.90,-1,-1,-1
90,7,669.46,467.85,28.50,81.25,0.85,-1,-1,-1
90,18,728.02,472.20,32.34,82.06,0.82,-1,-1,-1
90,24,1740.34,518.86,159.32,178.65,0.87,-1,-1,-1
90,12,1091.43,500.59,79.74,110.22,0.14,-1,-1,-1
90,25,972.52,470.73,42.08,107.72,0.78,-1,-1,-1
90,9,1282.98,465.09,67.16,172.09,0.33,-1,-1,-1
90,8,910.52,476.28,41.20,98.30,0.66,-1,-1,-1
91,1,1424.32,447.16,122.67,270.30,0.94,-1,-1,-1
91,2,829.81,456.05,43.16,149.69,0.87,-1,-1,-1
91,3,879.17,456.52,56.56,146.81,0.92,-1,-1,-1
91,4,1197.95,451.88,71.74,181.30,0.91,-1,-1,-1
91,5,578.96,456.18,59.90,164.23,0.90,-1,-1,-1
91,6,1287.95,455.05,95.15,220.16,0.89,-1,-1,-1
91,7,669.58,468.01,28.40,80.65,0.86,-1,-1,-1
91,18,727.77,472.16,33.28,82.23,0.83,-1,-1,-1
91,24,1740.26,518.55,162.74,180.15,0.91,-1,-1,-1
91,12,1091.47,500.74,79.71,110.12,0.29,-1,-1,-1
91,25,972.21,470.75,41.97,108.42,0.62,-1,-1,-1
91,9,1287.61,469.22,55.77,137.08,0.12,-1,-1,-1
91,8,911.77,472.15,37.54,93.80,0.70,-1,-1,-1
92,1,1425.90,448.42,139.58,270.70,0.93,-1,-1,-1
92,2,824.24,456.13,48.50,149.45,0.88,-1,-1,-1
92,3,879.81,455.88,56.81,148.08,0.92,-1,-1,-1
92,4,1197.97,451.52,71.61,181.63,0.91,-1,-1,-1
92,5,580.46,456.21,60.05,166.48,0.90,-1,-1,-1
92,6,1284.27,451.28,77.77,223.33,0.87,-1,-1,-1
92,7,669.83,468.07,28.59,80.42,0.85,-1,-1,-1
92,18,728.10,472.37,32.75,81.85,0.84,-1,-1,-1
92,24,1740.20,518.65,162.25,180.48,0.90,-1,-1,-1
92,12,1091.91,501.47,79.70,109.19,0.18,-1,-1,-1
92,25,971.18,470.98,42.82,109.56,0.40,-1,-1,-1
92,9,1286.97,469.54,48.47,121.78,0.44,-1,-1,-1
92,8,911.17,469.98,36.40,93.40,0.62,-1,-1,-1
93,1,1427.29,447.57,154.79,273.48,0.92,-1,-1,-1
93,2,829.18,456.40,45.28,149.78,0.89,-1,-1,-1
93,3,882.29,455.65,56.00,148.10,0.91,-1,-1,-1
93,4,1198.50,452.96,70.67,179.96,0.91,-1,-1,-1
93,5,582.62,456.68,56.55,166.86,0.89,-1,-1,-1
93,6,1281.20,449.64,67.05,224.54,0.87,-1,-1,-1
93,7,670.22,468.33,28.44,80.34,0.86,-1,-1,-1
93,18,728.76,472.46,32.54,81.71,0.83,-1,-1,-1
93,24,1740.24,518.46,163.84,180.38,0.88,-1,-1,-1
93,12,1092.14,501.97,79.69,108.83,0.44,-1,-1,-1
93,25,970.42,471.96,43.13,108.65,0.80,-1,-1,-1
93,9,1286.80,466.24,44.17,117.55,0.12,-1,-1,-1
93,8,910.54,467.45,37.00,94.15,0.58,-1,-1,-1
94,1,1426.82,450.12,167.63,272.50,0.92,-1,-1,-1
94,2,832.51,456.71,43.89,151.24,0.89,-1,-1,-1
94,3,885.38,455.55,53.89,148.09,0.91,-1,-1,-1
94,4,1198.67,453.06,70.32,179.76,0.90,-1,-1,-1
94,5,583.30,457.51,58.39,166.99,0.90,-1,-1,-1
94,6,1277.06,450.57,64.06,223.25,0.87,-1,-1,-1
94,7,670.09,468.40,28.60,80.31,0.86,-1,-1,-1
94,18,728.06,472.47,33.35,82.11,0.84,-1,-1,-1
94,24,1741.10,518.61,162.67,180.56,0.87,-1,-1,-1
94,12,1092.63,501.92,79.68,108.70,0.62,-1,-1,-1
94,25,969.65,472.77,43.25,109.63,0.81,-1,-1,-1
94,9,1284.26,466.33,41.89,117.70,0.15,-1,-1,-1
94,8,908.43,465.88,39.07,102.89,0.69,-1,-1,-1
95,1,1428.12,451.08,174.50,272.53,0.91,-1,-1,-1
95,2,835.04,456.83,44.29,150.45,0.89,-1,-1,-1
95,3,887.83,455.51,52.17,147.62,0.92,-1,-1,-1
95,4,1198.29,452.43,71.09,180.57,0.91,-1,-1,-1
95,5,582.84,457.82,63.04,166.57,0.88,-1,-1,-1
95,6,1264.16,453.61,75.15,218.75,0.88,-1,-1,-1
95,7,670.25,468.42,28.44,79.85,0.86,-1,-1,-1
95,18,727.79,472.47,33.65,82.70,0.85,-1,-1,-1
95,24,1741.43,518.65,165.79,180.62,0.90,-1,-1,-1
95,12,1091.47,501.89,81.46,108.66,0.78,-1,-1,-1
95,25,969.35,473.28,43.28,109.55,0.77,-1,-1,-1
95,8,907.20,465.95,38.95,102.67,0.70,-1,-1,-1
96,1,1431.83,450.82,177.12,273.63,0.91,-1,-1,-1
96,2,837.71,455.98,45.32,151.03,0.90,-1,-1,-1
96,3,889.58,455.73,52.43,147.43,0.92,-1,-1,-1
96,4,1199.04,451.55,70.48,181.32,0.90,-1,-1,-1
96,5,583.94,458.35,63.04,166.84,0.90,-1,-1,-1
96,6,1249.75,453.67,85.57,219.33,0.89,-1,-1,-1
96,7,670.30,468.19,28.38,80.14,0.86,-1,-1,-1
96,18,727.68,472.46,33.76,82.49,0.83,-1,-1,-1
96,24,1741.56,518.73,166.95,180.65,0.90,-1,-1,-1
96,12,1091.91,501.44,81.24,109.10,0.81,-1,-1,-1
96,25,970.58,472.81,42.39,109.96,0.77,-1,-1,-1
96,8,910.34,467.85,36.21,100.33,0.61,-1,-1,-1
